t_epoch,robot,topic
1786621559.156684,3,scan
1786621559.159201,1,scan
1786621559.193581,3,camera
1786621559.236908,2,camera
1786621559.242800,2,scan
1786621559.246552,1,camera
1786621559.256886,3,scan
1786621559.259425,1,scan
1786621559.312292,3,camera
1786621559.344010,2,scan
1786621559.348104,2,camera
1786621559.357664,3,scan
1786621559.357716,1,camera
1786621559.360039,1,scan
1786621559.406566,3,camera
1786621559.443957,2,scan
1786621559.447335,2,camera
1786621559.457656,3,scan
1786621559.460181,1,scan
1786621559.463442,1,camera
1786621559.506267,3,camera
1786621559.543457,2,scan
1786621559.547169,2,camera
1786621559.557543,3,scan
1786621559.560053,1,scan
1786621559.562374,1,camera
1786621559.605384,3,camera
1786621559.643464,2,scan
1786621559.649205,2,camera
1786621559.657331,3,scan
1786621559.659031,1,camera
1786621559.659746,1,scan
1786621559.703142,3,camera
1786621559.743478,2,scan
1786621559.750192,2,camera
1786621559.757075,1,camera
1786621559.757172,3,scan
1786621559.759537,1,scan
1786621559.809408,3,camera
1786621559.843515,2,scan
1786621559.848902,2,camera
1786621559.857182,3,scan
1786621559.857781,1,camera
1786621559.859531,1,scan
