t_epoch,robot,topic
1786642160.874713,3,camera
1786642160.877576,3,scan
1786642160.920810,2,scan
1786642160.954496,2,camera
1786642160.969335,1,scan
1786642160.970142,1,camera
1786642160.974103,3,camera
1786642160.977583,3,scan
1786642161.021210,2,scan
1786642161.067389,2,camera
1786642161.069048,1,scan
1786642161.078471,3,scan
1786642161.086403,1,camera
1786642161.086865,3,camera
1786642161.121160,2,scan
1786642161.159834,2,camera
1786642161.166211,1,camera
1786642161.168279,1,scan
1786642161.169631,3,camera
1786642161.177321,3,scan
1786642161.220549,2,scan
1786642161.262262,2,camera
1786642161.266967,1,camera
1786642161.268533,1,scan
1786642161.271028,3,camera
1786642161.277463,3,scan
1786642161.321229,2,scan
1786642161.354421,2,camera
1786642161.368760,1,scan
1786642161.373485,1,camera
1786642161.377333,3,scan
1786642161.380548,3,camera
1786642161.420861,2,scan
1786642161.468594,1,scan
1786642161.470752,1,camera
1786642161.475064,2,camera
1786642161.477996,3,scan
1786642161.485129,3,camera
1786642161.521399,2,scan
1786642161.554764,2,camera
1786642161.568388,1,scan
1786642161.569729,1,camera
1786642161.577642,3,scan
1786642161.582781,3,camera
1786642161.620956,2,scan
1786642161.655419,2,camera
1786642161.668132,1,scan
1786642161.670404,3,camera
1786642161.673974,1,camera
1786642161.677089,3,scan
1786642161.720826,2,scan
1786642161.763882,2,camera
1786642161.768223,1,scan
1786642161.771489,3,camera
1786642161.777509,3,scan
1786642161.779108,1,camera
1786642161.820885,2,scan
1786642161.854448,2,camera
1786642161.867836,1,camera
1786642161.868255,1,scan
1786642161.872501,3,camera
1786642161.877510,3,scan
1786642161.920867,2,scan
1786642161.954804,2,camera
1786642161.968815,1,scan
1786642161.976355,3,camera
1786642161.977520,3,scan
1786642161.979450,1,camera
1786642162.021080,2,scan
1786642162.063934,2,camera
1786642162.069291,1,scan
1786642162.075396,3,camera
1786642162.078423,3,scan
1786642162.096224,1,camera
1786642162.121016,2,scan
1786642162.155966,2,camera
1786642162.167290,1,camera
1786642162.168621,1,scan
1786642162.170721,3,camera
1786642162.177133,3,scan
1786642162.220654,2,scan
1786642162.252030,2,camera
1786642162.268293,1,scan
1786642162.269248,1,camera
1786642162.272699,3,camera
1786642162.277473,3,scan
1786642162.320853,2,scan
1786642162.359997,2,camera
1786642162.368395,1,scan
1786642162.370509,1,camera
1786642162.374747,3,camera
1786642162.378065,3,scan
1786642162.420826,2,scan
1786642162.461207,2,camera
1786642162.468418,1,scan
1786642162.472350,1,camera
1786642162.477777,3,scan
1786642162.482511,3,camera
1786642162.520826,2,scan
1786642162.555756,2,camera
1786642162.568446,1,scan
1786642162.568736,1,camera
1786642162.572615,3,camera
1786642162.577551,3,scan
1786642162.620836,2,scan
1786642162.654924,2,camera
1786642162.668510,1,scan
1786642162.670140,1,camera
1786642162.675761,3,camera
1786642162.678100,3,scan
1786642162.721367,2,scan
1786642162.758150,2,camera
1786642162.762004,1,camera
1786642162.765401,3,camera
1786642162.768045,1,scan
1786642162.777173,3,scan
1786642162.820829,2,scan
1786642162.855102,2,camera
1786642162.868525,1,scan
1786642162.870147,1,camera
1786642162.874760,3,camera
1786642162.878077,3,scan
1786642162.920961,2,scan
1786642162.960176,2,camera
1786642162.969187,1,scan
1786642162.970364,1,camera
1786642162.975049,3,camera
1786642162.978192,3,scan
1786642163.021065,2,scan
1786642163.068950,1,scan
1786642163.077948,3,scan
1786642163.086766,1,camera
1786642163.094012,3,camera
1786642163.094174,2,camera
1786642163.121346,2,scan
1786642163.168271,2,camera
1786642163.168904,1,scan
1786642163.175097,1,camera
1786642163.175467,3,camera
1786642163.177159,3,scan
1786642163.221187,2,scan
1786642163.249202,2,camera
1786642163.265862,1,camera
1786642163.268108,1,scan
1786642163.270338,3,camera
1786642163.277522,3,scan
1786642163.320779,2,scan
1786642163.359099,2,camera
1786642163.368423,1,scan
1786642163.369949,1,camera
1786642163.377453,3,scan
1786642163.378935,3,camera
1786642163.421293,2,scan
1786642163.455029,2,camera
1786642163.468427,1,scan
1786642163.474050,1,camera
1786642163.474215,3,camera
1786642163.477609,3,scan
1786642163.520863,2,scan
1786642163.557177,2,camera
1786642163.568443,1,scan
1786642163.571980,3,camera
1786642163.576817,1,camera
1786642163.577352,3,scan
1786642163.620889,2,scan
1786642163.654811,2,camera
1786642163.668357,1,scan
1786642163.669516,1,camera
1786642163.677570,3,scan
1786642163.683382,3,camera
1786642163.720802,2,scan
1786642163.766390,2,camera
1786642163.768520,1,scan
1786642163.775109,3,camera
1786642163.777662,3,scan
1786642163.782007,1,camera
1786642163.820961,2,scan
1786642163.854536,2,camera
1786642163.868057,1,camera
1786642163.868061,1,scan
1786642163.876961,3,camera
1786642163.877340,3,scan
1786642163.920861,2,scan
1786642163.954547,2,camera
1786642163.968883,1,scan
1786642163.969985,1,camera
1786642163.973668,3,camera
1786642163.977598,3,scan
1786642164.021738,2,scan
1786642164.066444,2,camera
1786642164.069453,1,scan
1786642164.078376,3,scan
1786642164.079387,3,camera
1786642164.084771,1,camera
1786642164.121119,2,scan
1786642164.149536,2,camera
1786642164.161979,1,camera
1786642164.168111,1,scan
1786642164.168296,3,camera
1786642164.177166,3,scan
1786642164.221072,2,scan
1786642164.251315,2,camera
1786642164.268389,1,scan
1786642164.268704,1,camera
1786642164.272904,3,camera
1786642164.277508,3,scan
1786642164.320905,2,scan
1786642164.354747,2,camera
1786642164.368630,1,scan
1786642164.375198,3,camera
1786642164.377602,3,scan
1786642164.379255,1,camera
1786642164.421227,2,scan
1786642164.455918,2,camera
1786642164.468574,1,scan
1786642164.474314,3,camera
1786642164.477141,1,camera
1786642164.477433,3,scan
1786642164.521185,2,scan
1786642164.555466,2,camera
1786642164.569154,1,scan
1786642164.571074,1,camera
1786642164.573957,3,camera
1786642164.578221,3,scan
1786642164.620841,2,scan
1786642164.658583,2,camera
1786642164.668900,1,scan
1786642164.669950,1,camera
1786642164.674044,3,camera
1786642164.677523,3,scan
1786642164.720859,2,scan
1786642164.754853,2,camera
1786642164.768524,1,scan
1786642164.771474,1,camera
1786642164.777664,3,scan
1786642164.783417,3,camera
1786642164.820872,2,scan
1786642164.854978,2,camera
1786642164.868529,1,scan
1786642164.871109,1,camera
1786642164.874785,3,camera
1786642164.877994,3,scan
1786642164.921397,2,scan
1786642164.955222,2,camera
1786642164.961188,1,camera
1786642164.967945,1,scan
1786642164.968524,3,camera
1786642164.977195,3,scan
1786642165.021238,2,scan
1786642165.057309,2,camera
1786642165.069557,1,scan
1786642165.078427,3,scan
1786642165.084708,1,camera
1786642165.094663,3,camera
1786642165.120784,2,scan
1786642165.147330,2,camera
1786642165.166998,3,camera
1786642165.168275,1,scan
1786642165.172225,1,camera
1786642165.177119,3,scan
1786642165.220728,2,scan
1786642165.251634,2,camera
1786642165.268520,1,scan
1786642165.273452,1,camera
1786642165.275837,3,camera
1786642165.277587,3,scan
1786642165.320840,2,scan
1786642165.355315,2,camera
1786642165.368441,1,scan
1786642165.370065,1,camera
1786642165.377771,3,scan
1786642165.383121,3,camera
1786642165.420849,2,scan
1786642165.457133,2,camera
1786642165.469153,1,scan
1786642165.470587,1,camera
1786642165.473907,3,camera
1786642165.477598,3,scan
1786642165.521273,2,scan
1786642165.556609,2,camera
1786642165.568872,1,scan
1786642165.571078,1,camera
1786642165.573621,3,camera
1786642165.577546,3,scan
1786642165.621268,2,scan
1786642165.656174,2,camera
1786642165.668434,1,scan
1786642165.669388,1,camera
1786642165.670401,3,camera
1786642165.677648,3,scan
1786642165.720831,2,scan
1786642165.756352,2,camera
1786642165.768916,1,scan
1786642165.770391,1,camera
1786642165.773767,3,camera
1786642165.778087,3,scan
1786642165.820861,2,scan
1786642165.854850,2,camera
1786642165.868403,1,scan
1786642165.870011,1,camera
1786642165.873587,3,camera
1786642165.878036,3,scan
1786642165.920795,2,scan
1786642165.959332,2,camera
1786642165.969105,1,scan
1786642165.973805,3,camera
1786642165.978198,3,scan
1786642165.979445,1,camera
1786642166.021252,2,scan
1786642166.059756,2,camera
1786642166.068655,1,scan
1786642166.077718,3,scan
1786642166.078086,1,camera
1786642166.093441,3,camera
1786642166.121271,2,scan
1786642166.151599,2,camera
1786642166.161369,1,camera
1786642166.165803,3,camera
1786642166.168159,1,scan
1786642166.177177,3,scan
1786642166.220933,2,scan
1786642166.250282,2,camera
1786642166.268269,1,scan
1786642166.270488,1,camera
1786642166.272152,3,camera
1786642166.277591,3,scan
1786642166.320894,2,scan
1786642166.355353,2,camera
1786642166.368522,1,scan
1786642166.374264,1,camera
1786642166.377105,3,camera
1786642166.377660,3,scan
1786642166.420836,2,scan
1786642166.457531,2,camera
1786642166.468558,1,scan
1786642166.470403,1,camera
1786642166.474601,3,camera
1786642166.477566,3,scan
1786642166.521294,2,scan
1786642166.556462,2,camera
1786642166.568389,1,scan
1786642166.569453,1,camera
1786642166.572585,3,camera
1786642166.577602,3,scan
1786642166.620808,2,scan
1786642166.654517,2,camera
1786642166.668416,1,scan
1786642166.669738,1,camera
1786642166.674450,3,camera
1786642166.677547,3,scan
1786642166.720859,2,scan
1786642166.764398,2,camera
1786642166.768869,1,scan
1786642166.774897,3,camera
1786642166.778345,3,scan
1786642166.778961,1,camera
1786642166.820863,2,scan
1786642166.857880,2,camera
1786642166.868985,1,scan
1786642166.869330,1,camera
1786642166.877644,3,scan
1786642166.878254,3,camera
1786642166.920841,2,scan
1786642166.955199,2,camera
1786642166.968234,1,scan
1786642166.969014,1,camera
1786642166.978056,3,scan
1786642166.982444,3,camera
1786642167.021382,2,scan
1786642167.068631,1,scan
1786642167.071429,2,camera
1786642167.077864,3,scan
1786642167.080669,1,camera
1786642167.096198,3,camera
1786642167.120866,2,scan
1786642167.155370,2,camera
1786642167.162355,1,camera
1786642167.166251,3,camera
1786642167.168068,1,scan
1786642167.177293,3,scan
1786642167.220635,2,scan
1786642167.248846,2,camera
1786642167.268340,1,scan
1786642167.268516,1,camera
1786642167.273559,3,camera
1786642167.277623,3,scan
1786642167.320831,2,scan
1786642167.355048,2,camera
1786642167.368434,1,scan
1786642167.369903,1,camera
1786642167.377754,3,scan
1786642167.383133,3,camera
1786642167.421250,2,scan
1786642167.456507,2,camera
1786642167.469243,1,scan
1786642167.470127,1,camera
1786642167.478034,3,scan
1786642167.479313,3,camera
1786642167.520903,2,scan
1786642167.564892,2,camera
1786642167.568489,1,scan
1786642167.569934,1,camera
1786642167.578125,3,scan
1786642167.590906,3,camera
1786642167.620855,2,scan
1786642167.664555,2,camera
1786642167.668493,1,scan
1786642167.670008,1,camera
1786642167.678022,3,scan
1786642167.682924,3,camera
1786642167.720845,2,scan
1786642167.764689,2,camera
1786642167.768960,1,scan
1786642167.770722,1,camera
1786642167.777654,3,scan
1786642167.782221,3,camera
1786642167.820859,2,scan
1786642167.855770,2,camera
1786642167.869026,1,scan
1786642167.870390,1,camera
1786642167.873895,3,camera
1786642167.877655,3,scan
1786642167.920884,2,scan
1786642167.957721,2,camera
1786642167.966842,1,camera
1786642167.968887,1,scan
1786642167.972760,3,camera
1786642167.977409,3,scan
1786642168.020935,2,scan
1786642168.065854,2,camera
1786642168.069372,1,scan
1786642168.077815,3,scan
1786642168.083961,1,camera
1786642168.086986,3,camera
1786642168.121197,2,scan
1786642168.157955,2,camera
1786642168.165541,3,camera
1786642168.168055,1,scan
1786642168.171607,1,camera
1786642168.177267,3,scan
1786642168.220529,2,scan
1786642168.263382,2,camera
1786642168.268775,1,scan
1786642168.269272,1,camera
1786642168.275251,3,camera
1786642168.277720,3,scan
1786642168.321361,2,scan
1786642168.354756,2,camera
1786642168.368565,1,scan
1786642168.370736,1,camera
1786642168.377760,3,scan
1786642168.380178,3,camera
1786642168.420869,2,scan
1786642168.454924,2,camera
1786642168.468424,1,scan
1786642168.470451,1,camera
1786642168.473910,3,camera
1786642168.478062,3,scan
1786642168.520865,2,scan
1786642168.554547,2,camera
1786642168.568301,1,scan
1786642168.568911,1,camera
1786642168.575340,3,camera
1786642168.577567,3,scan
1786642168.620922,2,scan
1786642168.654736,2,camera
1786642168.668411,1,scan
1786642168.669805,1,camera
1786642168.675870,3,camera
1786642168.677522,3,scan
1786642168.720840,2,scan
1786642168.756007,2,camera
1786642168.767734,1,camera
1786642168.768444,1,scan
1786642168.777055,3,camera
1786642168.778054,3,scan
1786642168.820854,2,scan
1786642168.854828,2,camera
1786642168.868467,1,scan
1786642168.869879,1,camera
1786642168.877793,3,scan
1786642168.883988,3,camera
1786642168.920822,2,scan
1786642168.954590,2,camera
1786642168.968479,1,scan
1786642168.969734,1,camera
1786642168.977568,3,scan
1786642168.978430,3,camera
1786642169.020909,2,scan
1786642169.069132,1,scan
1786642169.073420,2,camera
1786642169.078290,3,scan
1786642169.085780,3,camera
1786642169.102463,1,camera
1786642169.120850,2,scan
1786642169.146043,2,camera
1786642169.162773,1,camera
1786642169.167310,3,camera
1786642169.168080,1,scan
1786642169.177737,3,scan
1786642169.220708,2,scan
1786642169.250680,2,camera
1786642169.268246,1,scan
1786642169.271604,3,camera
1786642169.277264,1,camera
1786642169.277721,3,scan
1786642169.320844,2,scan
1786642169.354556,2,camera
1786642169.368390,1,scan
1786642169.369731,1,camera
1786642169.378097,3,scan
1786642169.384003,3,camera
1786642169.420869,2,scan
1786642169.454855,2,camera
1786642169.468409,1,scan
1786642169.469612,1,camera
1786642169.473240,3,camera
1786642169.477796,3,scan
1786642169.520865,2,scan
1786642169.554611,2,camera
1786642169.568366,1,scan
1786642169.570525,1,camera
1786642169.572864,3,camera
1786642169.578030,3,scan
1786642169.620856,2,scan
1786642169.657046,2,camera
1786642169.668387,1,scan
1786642169.673503,3,camera
1786642169.677512,3,scan
1786642169.677936,1,camera
1786642169.720821,2,scan
1786642169.754958,2,camera
1786642169.768499,1,scan
1786642169.772733,1,camera
1786642169.777526,3,scan
1786642169.786332,3,camera
1786642169.820908,2,scan
1786642169.864113,2,camera
1786642169.868685,1,scan
1786642169.871241,1,camera
1786642169.877704,3,scan
1786642169.883098,3,camera
1786642169.920853,2,scan
1786642169.959891,2,camera
1786642169.968912,1,scan
1786642169.969869,1,camera
1786642169.974605,3,camera
1786642169.977543,3,scan
1786642170.023188,2,scan
1786642170.067463,2,camera
1786642170.068635,1,scan
1786642170.078403,1,camera
1786642170.078466,3,scan
1786642170.085412,3,camera
1786642170.121238,2,scan
1786642170.159250,2,camera
1786642170.162059,1,camera
1786642170.166009,3,camera
1786642170.168022,1,scan
1786642170.178144,3,scan
1786642170.220838,2,scan
1786642170.247035,2,camera
1786642170.268444,1,scan
1786642170.268563,1,camera
1786642170.271297,3,camera
1786642170.277539,3,scan
1786642170.320702,2,scan
1786642170.353400,2,camera
1786642170.368032,1,camera
1786642170.368382,1,scan
1786642170.377236,3,scan
1786642170.377298,3,camera
1786642170.420829,2,scan
1786642170.455476,2,camera
1786642170.468655,1,scan
1786642170.470563,1,camera
1786642170.475031,3,camera
1786642170.477532,3,scan
1786642170.520835,2,scan
1786642170.554788,2,camera
1786642170.568388,1,scan
1786642170.577546,3,scan
1786642170.579557,1,camera
1786642170.593524,3,camera
1786642170.620878,2,scan
1786642170.649036,2,camera
1786642170.661422,1,camera
1786642170.665443,3,camera
1786642170.667981,1,scan
1786642170.677316,3,scan
1786642170.721183,2,scan
1786642170.749551,2,camera
1786642170.772217,1,scan
1786642170.776872,3,camera
1786642170.777226,3,scan
1786642170.781159,1,camera
1786642170.820417,2,scan
1786642170.847758,2,camera
1786642170.870908,3,camera
1786642170.875413,1,scan
1786642170.877152,3,scan
1786642170.882370,1,camera
1786642170.921805,2,scan
1786642170.954847,2,camera
1786642170.973590,1,scan
1786642170.974058,3,camera
1786642170.977426,3,scan
1786642170.979033,1,camera
1786642171.022341,2,scan
1786642171.070777,2,camera
1786642171.074977,1,scan
1786642171.077991,3,scan
1786642171.082395,3,camera
1786642171.083901,1,camera
1786642171.121097,2,scan
1786642171.147627,2,camera
1786642171.167058,3,camera
1786642171.172443,1,scan
1786642171.177246,3,scan
1786642171.226974,2,scan
1786642171.257010,2,camera
1786642171.271120,3,camera
1786642171.272824,1,scan
1786642171.273026,1,camera
1786642171.277423,3,scan
1786642171.326708,2,scan
1786642171.356600,2,camera
1786642171.368786,3,camera
1786642171.369768,1,camera
1786642171.372175,1,scan
1786642171.377444,3,scan
1786642171.425945,2,scan
1786642171.458787,2,camera
1786642171.465267,3,camera
1786642171.469051,1,camera
1786642171.472839,1,scan
1786642171.477280,3,scan
1786642171.525975,2,scan
1786642171.553683,2,camera
1786642171.573180,1,scan
1786642171.573597,1,camera
1786642171.579588,3,camera
1786642171.582394,3,scan
1786642171.624551,2,scan
1786642171.652068,2,camera
1786642171.672325,1,scan
1786642171.674068,3,camera
1786642171.682305,3,scan
1786642171.726748,2,scan
1786642171.759517,2,camera
1786642171.772852,1,camera
1786642171.773617,1,scan
1786642171.777125,3,camera
1786642171.783509,3,scan
1786642171.826297,2,scan
1786642171.862181,2,camera
1786642171.873965,1,scan
1786642171.882269,3,scan
1786642171.886036,1,camera
1786642171.892373,3,camera
1786642171.925527,2,scan
1786642171.962709,2,camera
1786642171.973025,1,scan
1786642171.975686,1,camera
1786642171.982273,3,scan
1786642171.996208,3,camera
1786642172.027466,2,scan
1786642172.073532,1,scan
1786642172.082729,3,scan
1786642172.082840,2,camera
1786642172.083871,3,camera
1786642172.095866,1,camera
1786642172.125307,2,scan
1786642172.171859,1,camera
1786642172.174075,3,camera
1786642172.174181,1,scan
1786642172.177390,2,camera
1786642172.181572,3,scan
1786642172.225188,2,scan
1786642172.273444,1,scan
1786642172.276192,1,camera
1786642172.277751,2,camera
1786642172.282340,3,scan
1786642172.287718,3,camera
1786642172.325059,2,scan
1786642172.361622,2,camera
1786642172.372831,1,scan
1786642172.379159,1,camera
1786642172.380379,3,camera
1786642172.381651,3,scan
1786642172.425354,2,scan
1786642172.463419,2,camera
1786642172.473750,1,scan
1786642172.476268,1,camera
1786642172.483233,3,scan
1786642172.525188,2,scan
1786642172.561749,2,camera
1786642172.569872,1,camera
1786642172.572141,1,scan
1786642172.574208,3,camera
1786642172.582187,3,scan
1786642172.626231,2,scan
1786642172.662431,2,camera
1786642172.672702,1,scan
1786642172.674538,1,camera
1786642172.682313,3,scan
1786642172.691318,3,camera
1786642172.726537,2,scan
1786642172.769105,2,camera
1786642172.773621,1,scan
1786642172.780180,1,camera
1786642172.783964,3,scan
1786642172.789370,3,camera
1786642172.826785,2,scan
1786642172.873152,1,scan
1786642172.876911,1,camera
1786642172.881568,3,scan
1786642172.884538,3,camera
1786642172.925340,2,scan
1786642172.962303,2,camera
1786642172.973278,1,scan
1786642172.976027,1,camera
1786642172.980094,3,camera
1786642172.982641,3,scan
1786642173.027510,2,scan
1786642173.074405,1,scan
1786642173.075910,2,camera
1786642173.082876,3,scan
1786642173.088669,3,camera
1786642173.093992,1,camera
1786642173.125614,2,scan
1786642173.166030,2,camera
1786642173.172789,1,scan
1786642173.182060,3,scan
1786642173.183276,3,camera
1786642173.225837,2,scan
1786642173.263113,2,camera
1786642173.273549,1,scan
1786642173.275678,1,camera
1786642173.279963,3,camera
1786642173.282572,3,scan
1786642173.325063,2,scan
1786642173.361651,2,camera
1786642173.374078,1,scan
1786642173.379198,1,camera
1786642173.382370,3,scan
1786642173.383700,3,camera
1786642173.426806,2,scan
1786642173.460711,2,camera
1786642173.473656,1,scan
1786642173.479366,3,camera
1786642173.481863,3,scan
1786642173.525266,2,scan
1786642173.563578,2,camera
1786642173.572815,1,scan
1786642173.578683,1,camera
1786642173.581754,3,camera
1786642173.583309,3,scan
1786642173.626403,2,scan
1786642173.653730,2,camera
1786642173.668377,1,camera
1786642173.672980,1,scan
1786642173.682585,3,scan
1786642173.688955,3,camera
1786642173.725154,2,scan
1786642173.761088,2,camera
1786642173.774022,1,scan
1786642173.779202,1,camera
1786642173.781057,3,camera
1786642173.781844,3,scan
1786642173.825657,2,scan
1786642173.861606,2,camera
1786642173.872980,1,scan
1786642173.877102,1,camera
1786642173.880513,3,camera
1786642173.882317,3,scan
1786642173.925483,2,scan
1786642173.962705,2,camera
1786642173.973330,1,scan
1786642173.980077,3,camera
1786642173.982600,1,camera
1786642173.982714,3,scan
1786642174.025780,2,scan
1786642174.073968,2,camera
1786642174.074249,1,scan
1786642174.086309,3,scan
1786642174.093685,3,camera
1786642174.100438,1,camera
1786642174.126151,2,scan
1786642174.171209,1,camera
1786642174.172765,1,scan
1786642174.174939,3,camera
1786642174.181597,3,scan
1786642174.226127,2,scan
1786642174.253820,2,camera
1786642174.273209,1,scan
1786642174.276958,1,camera
1786642174.279844,3,camera
1786642174.282195,3,scan
1786642174.325428,2,scan
1786642174.360767,2,camera
1786642174.373413,1,scan
1786642174.375364,1,camera
1786642174.381712,3,camera
1786642174.382583,3,scan
1786642174.425943,2,scan
1786642174.464186,2,camera
1786642174.474517,1,scan
1786642174.477862,1,camera
1786642174.478583,3,camera
1786642174.481989,3,scan
1786642174.525081,2,scan
1786642174.561917,2,camera
1786642174.573529,1,scan
1786642174.579031,1,camera
1786642174.579437,3,camera
1786642174.582190,3,scan
1786642174.626544,2,scan
1786642174.662035,2,camera
1786642174.673175,1,scan
1786642174.677030,1,camera
1786642174.681537,3,camera
1786642174.682335,3,scan
1786642174.726342,2,scan
1786642174.762860,2,camera
1786642174.771299,1,camera
1786642174.772674,1,scan
1786642174.773954,3,camera
1786642174.781591,3,scan
1786642174.825160,2,scan
1786642174.862622,2,camera
1786642174.872561,1,scan
1786642174.876015,1,camera
1786642174.878285,3,camera
1786642174.882677,3,scan
1786642174.925207,2,scan
1786642174.962645,2,camera
1786642174.972998,1,scan
1786642174.973468,1,camera
1786642174.983268,3,scan
1786642174.991142,3,camera
1786642175.025743,2,scan
1786642175.075465,1,scan
1786642175.076323,2,camera
1786642175.082005,1,camera
1786642175.084134,3,scan
1786642175.108786,3,camera
1786642175.125252,2,scan
1786642175.169212,2,camera
1786642175.173527,1,scan
1786642175.174380,3,camera
1786642175.180654,1,camera
1786642175.181594,3,scan
1786642175.225780,2,scan
1786642175.261644,2,camera
1786642175.273544,1,scan
1786642175.278104,3,camera
1786642175.282550,3,scan
1786642175.285301,1,camera
1786642175.325679,2,scan
1786642175.362045,2,camera
1786642175.373058,1,scan
1786642175.380671,3,camera
1786642175.381044,1,camera
1786642175.426463,2,scan
1786642175.473053,2,camera
1786642175.473599,1,scan
1786642175.476824,1,camera
1786642175.483231,3,scan
1786642175.489134,3,camera
1786642175.525731,2,scan
1786642175.573076,1,scan
1786642175.578459,1,camera
1786642175.581371,3,camera
1786642175.583181,3,scan
1786642175.625659,2,scan
1786642175.657499,2,camera
1786642175.673518,1,scan
1786642175.679731,3,camera
1786642175.681066,1,camera
1786642175.683297,3,scan
1786642175.725081,2,scan
1786642175.763732,2,camera
1786642175.773757,1,scan
1786642175.780567,1,camera
1786642175.780672,3,camera
1786642175.785573,3,scan
1786642175.825522,2,scan
1786642175.861447,2,camera
1786642175.873220,1,scan
1786642175.876871,1,camera
1786642175.884952,3,camera
1786642175.885723,3,scan
1786642175.925861,2,scan
1786642175.961261,2,camera
1786642175.973241,1,scan
1786642175.976432,1,camera
1786642175.980839,3,camera
1786642175.981398,3,scan
1786642176.026869,2,scan
1786642176.064047,2,camera
1786642176.073799,1,scan
1786642176.082724,3,scan
1786642176.085663,1,camera
1786642176.093813,3,camera
1786642176.126258,2,scan
1786642176.173974,1,scan
1786642176.177892,1,camera
1786642176.180280,3,camera
1786642176.181740,3,scan
1786642176.225074,2,scan
1786642176.259782,2,camera
1786642176.273167,1,scan
1786642176.275990,1,camera
1786642176.278008,3,camera
1786642176.284122,3,scan
1786642176.326724,2,scan
1786642176.372659,1,scan
1786642176.375489,1,camera
1786642176.379866,3,camera
1786642176.382346,3,scan
1786642176.425448,2,scan
1786642176.463781,2,camera
1786642176.472554,1,scan
1786642176.478093,1,camera
1786642176.480252,3,camera
1786642176.482073,3,scan
1786642176.525588,2,scan
1786642176.561488,2,camera
1786642176.573032,1,scan
1786642176.578140,3,camera
1786642176.582266,3,scan
1786642176.625869,2,scan
1786642176.660100,2,camera
1786642176.672999,1,scan
1786642176.675689,1,camera
1786642176.681456,3,camera
1786642176.682455,3,scan
1786642176.725783,2,scan
1786642176.761629,2,camera
1786642176.773197,1,scan
1786642176.776503,1,camera
1786642176.782428,3,scan
1786642176.826085,2,scan
1786642176.862208,2,camera
1786642176.872357,1,scan
1786642176.874259,1,camera
1786642176.877244,3,camera
1786642176.881712,3,scan
1786642176.926391,2,scan
1786642176.961530,2,camera
1786642176.968541,1,camera
1786642176.972364,3,camera
1786642176.972482,1,scan
1786642176.981704,3,scan
1786642177.025472,2,scan
1786642177.073733,1,scan
1786642177.074185,2,camera
1786642177.083243,3,scan
1786642177.094226,3,camera
1786642177.095675,1,camera
1786642177.125929,2,scan
1786642177.158919,2,camera
1786642177.173953,1,scan
1786642177.179644,3,camera
1786642177.182693,3,scan
1786642177.186351,1,camera
1786642177.226411,2,scan
1786642177.258833,2,camera
1786642177.273502,1,scan
1786642177.277705,3,camera
1786642177.278491,1,camera
1786642177.282176,3,scan
1786642177.327701,2,scan
1786642177.361661,2,camera
1786642177.373285,1,scan
1786642177.375793,1,camera
1786642177.379818,3,camera
1786642177.381728,3,scan
1786642177.424859,2,scan
1786642177.462933,2,camera
1786642177.473158,1,scan
1786642177.481941,3,camera
1786642177.483377,3,scan
1786642177.485215,1,camera
1786642177.525643,2,scan
1786642177.561672,2,camera
1786642177.572957,1,scan
1786642177.577586,1,camera
1786642177.578877,3,camera
1786642177.582011,3,scan
1786642177.625981,2,scan
1786642177.673354,1,scan
1786642177.678239,1,camera
1786642177.680878,3,camera
1786642177.681840,3,scan
1786642177.726522,2,scan
1786642177.763661,2,camera
1786642177.773452,1,scan
1786642177.779352,1,camera
1786642177.782339,3,scan
1786642177.790269,3,camera
1786642177.825090,2,scan
1786642177.861134,2,camera
1786642177.873547,1,scan
1786642177.877850,1,camera
1786642177.882014,3,camera
1786642177.882871,3,scan
1786642177.925443,2,scan
1786642177.963000,2,camera
1786642177.972512,1,scan
1786642177.982770,3,scan
1786642177.983062,3,camera
1786642177.990683,1,camera
1786642178.025383,2,scan
1786642178.073428,1,scan
1786642178.073519,2,camera
1786642178.075388,3,camera
1786642178.083355,3,scan
1786642178.084446,1,camera
1786642178.125406,2,scan
1786642178.157446,2,camera
1786642178.173811,1,scan
1786642178.181770,3,camera
1786642178.183298,3,scan
1786642178.226295,2,scan
1786642178.256839,2,camera
1786642178.272730,1,scan
1786642178.278376,3,camera
1786642178.279138,1,camera
1786642178.282962,3,scan
1786642178.325964,2,scan
1786642178.361324,2,camera
1786642178.372914,1,scan
1786642178.379129,1,camera
1786642178.381416,3,camera
1786642178.382255,3,scan
1786642178.425831,2,scan
1786642178.461700,2,camera
1786642178.472798,1,scan
1786642178.477879,1,camera
1786642178.481948,3,scan
1786642178.483508,3,camera
1786642178.525881,2,scan
1786642178.565993,2,camera
1786642178.573215,1,scan
1786642178.579508,3,camera
1786642178.583318,3,scan
1786642178.587538,1,camera
1786642178.625603,2,scan
1786642178.660158,2,camera
1786642178.674321,1,scan
1786642178.676788,1,camera
1786642178.678571,3,camera
1786642178.682144,3,scan
1786642178.725204,2,scan
1786642178.763566,2,camera
1786642178.772930,1,scan
1786642178.778051,1,camera
1786642178.782973,3,scan
1786642178.795595,3,camera
1786642178.825738,2,scan
1786642178.862150,2,camera
1786642178.873372,1,scan
1786642178.878585,1,camera
1786642178.881930,3,scan
1786642178.882136,3,camera
1786642178.924812,2,scan
1786642178.963527,2,camera
1786642178.973005,1,scan
1786642178.977567,1,camera
1786642178.980328,3,camera
1786642178.983306,3,scan
1786642179.025688,2,scan
1786642179.072752,1,scan
1786642179.083339,3,scan
